Time (EDT),AURSCO - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,AURSCO - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WJRDUT - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WNDSCT - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsbladmin - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblapp - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblims - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vsblinternet - PGWU_BITSPERSEC_IMS,WSBOMA - EPC_PGW_APNDATA-card:0:vzwadmin - PGWU_BITSPERSEC_IMS
17 Jan '19 08:15:00,0,79528,944651.0667,0,0,0,29622.16,409286.4,0,0,0,10372.88,1231470.427,0,0,0,62766.56,806452.96,0,705.7866667
17 Jan '19 08:20:00,0,10948.48,932692.5333,0,0,0,7654.346667,545883.36,0,0,0,27567.84,1212529.947,0,0,0,23398.10667,826016.3733,0,1125.84
17 Jan '19 08:25:00,0,27511.92,842395.52,0,0,0,15416.26667,551083.6267,0,0,1985.946667,33398.16,1260659.68,0,0,0,23398.10667,826016.3733,0,1125.84
17 Jan '19 08:30:00,0,3161.653333,868118.6933,0,0,0,37281.65333,443916.8267,0,0,0,33978.16,1297542.32,0,0,0,60554.37333,908298,0,878.3466667
17 Jan '19 08:35:00,0,35198.56,1017530.907,0,0,0,137293.44,498598.0533,0,0,0,48654.53333,1249941.28,0,0,0,50680.53333,1051338.667,0,810.2133333
17 Jan '19 08:40:00,0,50008.77333,1141746.293,0,0,0,3594.453333,637467.68,0,0,0,17196.93333,1221394.32,0,0,0,28990.53333,1128566.453,0,1464.666667
17 Jan '19 08:45:00,0,71158.93333,1219195.68,0,0,0,58275.12,728410.7733,0,0,0,36892.34667,1389596.693,0,0,0,48014.98667,1055862.907,0,933.6533333
17 Jan '19 08:50:00,0,10660.32,1087926.587,0,0,0,14612.05333,804582.3467,0,0,0,31466.13333,1276089.013,0,0,0,77018.82667,1167800.293,0,1098.133333
17 Jan '19 08:55:00,0,10660.32,1087926.587,0,0,0,86974.29333,683133.6533,0,0,0,139691.3067,1267357.067,0,0,0,77018.82667,1167800.293,0,1098.133333
17 Jan '19 09:00:00,0,108365.6533,985024.1333,0,0,0,165116.1067,696718,0,0,0,67241.84,1140161.707,0,0,0,34363.84,1292225.387,0,1199.173333
17 Jan '19 09:05:00,0,45280.98667,988316.6667,0,0,0,75146.4,677631.6,0,0,0,32728.85333,1429267.973,0,0,0,43166.34667,1183827.12,0,1742.666667
17 Jan '19 09:10:00,0,145862.4267,1071379.6,0,0,0,2203.92,741885.28,0,0,0,8713.813333,1422585.147,0,0,0,40309.06667,1224213.093,0,1201.306667
17 Jan '19 09:15:00,58.96,55116.77333,1133841.92,0,0,0,29439.73333,686673.3333,0,0,0,63978.18667,1519334.4,0,0,58.96,97519.73333,1190048.827,0,615.0666667
17 Jan '19 09:20:00,0,48757.01333,1375271.6,0,0,0,59313.70667,525154.9333,0,0,0,82356.4,1532311.52,0,0,0,47090.58667,1216518.213,0,684.0533333
17 Jan '19 09:25:00,0,105595.68,1323262.453,0,0,0,40273.86667,821893.1467,0,0,0,58910.4,1273347.12,0,0,0,36489.14667,1159711.867,0,774.9066667
17 Jan '19 09:30:00,0,105595.68,1323262.453,0,0,0,102557.68,893541.3067,0,0,0,58910.4,1189921.787,0,0,0,68400.24,1220744.16,0,645.76
17 Jan '19 09:35:00,0,74584.29333,1495572.8,0,0,0,63703.46667,951603.12,0,0,0,47784.05333,1358236.027,0,0,0,21875.30667,1226767.627,0,1029.28
17 Jan '19 09:40:00,0,113549.28,1430554.32,0,0,0,959.1466667,871340.1867,0,0,0,50546.48,1561650.107,0,0,0,46576.10667,1214535.013,0,1522.32
17 Jan '19 09:45:00,0,59798.16,1360532.213,0,0,0,6628.426667,773683.8133,0,0,0,30471.52,1450401.787,0,0,0,74606.72,1003251.387,0,1125.813333
17 Jan '19 09:50:00,0,25597.52,1515930.853,0,0,0,56707.49333,650356.8,0,0,0,10192.13333,1401237.253,0,0,0,74606.72,1003251.387,0,1125.813333
17 Jan '19 09:55:00,0,31994.90667,1485246,0,0,0,33743.46667,727787.8133,0,0,0,81851.57333,1538617.867,0,0,2610498.347,68619.70667,1096877.147,0,1319.813333
17 Jan '19 10:00:00,0,14458.74667,1649896.213,0,0,0,94397.38667,891809.2533,0,0,0,79143.68,1390552.64,0,0,658336.9067,47051.92,1179952.187,0,971.6533333
17 Jan '19 10:05:00,0,51552.4,1669029.573,0,0,0,82741.33333,929271.76,0,0,0,25291.6,1570559.227,0,0,0,73159.78667,1295129.547,0,964.9866667
17 Jan '19 10:10:00,0,25826.69333,1612106.4,0,0,55.76,14667.2,1055149.12,0,0,0,159236.08,1868541.013,0,0,0,115765.4667,1521253.307,0,1046.026667
17 Jan '19 10:15:00,0,187779.8933,1535259.707,0,0,0,33869.46667,995744.1067,0,0,0,87166.56,1783527.333,0,0,0,83442.02667,1622457.067,0,1739.066667
17 Jan '19 10:20:00,0,61464.61333,1772723.013,0,0,0,113507.8933,1113224.827,0,0,0,66239.22667,1914977.707,0,0,0,29891.84,1651028.24,0,1914.133333
17 Jan '19 10:25:00,0,61892.32,2146236.027,0,0,0,60042.77333,1065957.6,0,0,0,78347.14667,1729898.533,0,0,0,64265.81333,1519461.067,0,1437.333333
17 Jan '19 10:30:00,0,45327.73333,2127872.933,0,0,0,76551.68,1028344.453,0,0,0,46232.32,1624451.387,0,0,62.37333333,49631.89333,1465329.733,0,1890.48
17 Jan '19 10:35:00,0,27583.17333,1894937.013,0,0,0,38028.37333,1283508.827,0,0,0,131526.88,1812847.893,0,0,0,63168.08,1819238.4,0,1625.52
17 Jan '19 10:40:00,0,103403.8133,1907433.6,0,0,0,38594.74667,1537651.467,0,0,0,235098.16,1883211.947,0,0,0,28529.86667,1537550.587,0,1209.866667
17 Jan '19 10:45:00,0,2259.866667,2113685.253,0,0,3405.493333,145729.6533,1274954.64,0,0,0,89896,1807699.36,0,0,0,156939.4933,1626957.013,0,1278.88
17 Jan '19 10:50:00,0,8746.96,1654412.933,0,0,0,70162.37333,1523535.2,0,0,0,87378.69333,1806545.2,0,0,118.5333333,93273.81333,1492508.267,0,907.28
17 Jan '19 10:55:00,654.9333333,44149.30667,1862903.973,0,0,0,117853.7867,1491675.013,0,0,0,128729.92,1876832.747,0,0,0,49909.65333,1239320.48,0,794.5066667
17 Jan '19 11:00:00,565.76,5310.586667,1788505.653,0,0,0,93156.18667,1566040.693,0,0,0,88077.25333,2002935.6,0,0,58.96,123800.56,1461197.253,0,1693.626667
17 Jan '19 11:05:00,185.6,129379.84,1592371.227,0,0,0,17578.10667,1380916.96,0,0,0,37210.72,1769091.973,0,0,0,107480.3467,1421517.813,0,2104.986667
17 Jan '19 11:10:00,240.7733333,60319.33333,1729554.32,0,0,0,30043.49333,1403460.827,0,0,0,81123.22667,1875912.4,0,0,104.6933333,36362.18667,1379028.747,0,1106.026667
17 Jan '19 11:15:00,184.9066667,69197.94667,1763461.04,0,0,236.2933333,82597.68,1443549.947,0,0,0,59837.65333,2025788.453,0,0,58.96,3980.933333,1242314.533,0,776.16
17 Jan '19 11:20:00,12.16,172461.3067,1526034.24,0,0,480.64,122911.2267,1421097.307,0,0,165.3333333,152167.7867,1882002.693,0,0,58.96,86900.72,1676054.907,0,1320.213333
17 Jan '19 11:25:00,0,158624.9067,1770333.173,0,0,424.9333333,109616.3467,1136346.4,0,0,57.89333333,70151.36,2081506.987,0,0,199.6266667,45462.96,1991987.547,0,1497.12
17 Jan '19 11:30:00,0,67733.86667,2004883.547,0,0,607.0666667,110083.8133,1367975.653,0,0,57.89333333,152351.76,2010054.48,0,0,429.52,108039.4133,1874156.533,0,479.4933333
17 Jan '19 11:35:00,0,95783.70667,2155187.307,0,0,244.9333333,71081.57333,1547204.533,0,0,0,81180.10667,2218815.467,0,0,410.7733333,59338.13333,1851283.547,0,953.8933333
17 Jan '19 11:40:00,0,114946.08,2510373.92,0,0,186.6133333,144239.68,1889312.427,0,0,0,35931.14667,2205652.453,0,0,0,78790.96,1727183.387,0,1024.106667
17 Jan '19 11:45:00,0,40422.29333,2418758.587,0,0,0,66495.54667,1595673.547,0,56.82666667,0,127854.5867,1903126,0,0,0,109433.4933,1965085.28,0,1483.333333
17 Jan '19 11:50:00,0,58857.97333,2549100.347,0,0,0,104474.0267,1535097.147,0,0,0,99551.97333,1866308.267,0,0,0,144286.6933,2191770.187,0,1969.706667
17 Jan '19 11:55:00,5137.84,112801.68,2312120.347,0,0,0,41457.2,1813399.867,0,0,0,32653.44,2200648.213,0,0,53.70666667,32176.05333,2351865.573,0,680.8533333
17 Jan '19 12:00:00,0,87959.17333,2331476.96,0,0,15075.89333,79593.30667,1785988.747,0,0,0,78055.94667,1946182,0,0,5.253333333,206715.52,2506994.667,0,1115.813333
17 Jan '19 12:05:00,0,22485.12,2489140.56,0,0,0,24430.26667,1648151.067,0,0,65.78666667,112535.0933,1936598.96,0,0,57.89333333,54542.90667,2396960.293,0,1096.906667
17 Jan '19 12:10:00,0,20973.62667,2585152.32,0,0,28.48,62160.50667,1811080.907,0,0,117.92,64159.14667,2174993.44,0,0,117.92,88948.48,2308473.12,0,891.84
17 Jan '19 12:15:00,46.8,29413.70667,2375345.147,0,0,631.7866667,60162.69333,1915901.387,0,0,0,21334.37333,1924794.907,0,0,0,52214.02667,1939061.307,0,1039.866667
17 Jan '19 12:20:00,0,95989.2,2808641.307,0,0,0,179533.6,2043369.227,0,0,118.5333333,115677.0133,2073537.173,0,0,58.96,20707.28,1703152.667,0,1981.013333
17 Jan '19 12:25:00,0,73926.8,2531693.36,0,0,0,122688.2933,2047038.213,0,0,0,1740.506667,2043683.893,0,0,58.96,86717.17333,1924430.533,0,1006.853333
17 Jan '19 12:30:00,1433273.68,123519.5467,2685885.28,0,0,0,118851.9733,2120944.107,0,0,296.0266667,60254.93333,1899027.733,0,0,0,56645.76,2019205.44,0,1489.6
17 Jan '19 12:35:00,0,92975.38667,2747884.08,0,0,263.6533333,124347.4133,2293392.507,0,0,0,99015.92,1926832.24,0,0,0,58190.21333,1779169.093,0,1082.88
17 Jan '19 12:40:00,46.8,83709.22667,2633251.867,0,0,428.1866667,74192.69333,1875959.867,0,0,234.9333333,86313.44,1946472.507,0,0,0,114490.2133,1624876.88,0,688.32
17 Jan '19 12:45:00,0,118932.1333,2512194.373,0,0,405.7333333,153130.2667,1780949.573,0,0,2031094.293,6680.666667,1926095.467,0,0,58.96,28913.54667,1728083.253,0,1411.04
17 Jan '19 12:50:00,0,99277.89333,2819399.973,0,0,0,514772.5067,1312005.413,0,0,0,35140.08,1959271.253,0,0,9.333333333,57814.82667,1691814.4,0,1817.493333
17 Jan '19 12:55:00,58.96,2548.16,2962828,0,0,0,32285.2,1418590.773,0,0,0,91511.09333,1594724.72,0,0,9.333333333,74436.64,2115980.747,0,1119.493333
17 Jan '19 13:00:00,0,104301.84,2553907.6,0,0,0,71984.50667,1690282.293,0,0,117.4666667,1093.12,1890082.853,0,0,0,38648.85333,2149168.16,0,1551.44
17 Jan '19 13:05:00,0,140744.6667,2480374.8,0,0,0,190147.12,2107579.867,0,0,0,106895.7867,2092038.613,0,0,0,28041.86667,2118014.293,0,1025.626667
17 Jan '19 13:10:00,0,106225.6533,2387215.067,0,0,0,124897.4933,1644386.267,0,0,0,91235.46667,2201062.213,0,0,0,23584.69333,1832062.213,0,1485.066667
17 Jan '19 13:15:00,0,56093.38667,2744298.693,0,0,0,62530.82667,1784577.493,0,0,0,164885.6533,2069553.68,0,0,0,27335.46667,1859910.773,0,1737.733333
17 Jan '19 13:20:00,0,129664.0533,2749272.267,0,0,0,43168.58667,1795314.8,0,0,0,96816.29333,2137761.253,0,0,0,119958.72,1663665.787,0,1258.213333
17 Jan '19 13:25:00,50.21333333,129966.7733,2566211.52,0,0,0,130428.0533,2097680.213,0,0,0,124548.4267,2054679.813,0,0,0,82291.22667,1931687.307,0,2476.986667
17 Jan '19 13:30:00,0,100497.1733,2862122.24,0,0,0,178397.6,1732652.613,0,0,45.73333333,67725.04,2065149.547,0,0,1804.613333,31869.30667,1882349.893,0,1117.413333
17 Jan '19 13:35:00,0,187277.8933,2723057.573,0,0,0,74710.90667,1722972.827,0,0,0,41651.36,2082015.333,0,0,0,13087.62667,1976552,0,1684.56
17 Jan '19 13:40:00,0,75367.09333,2768856.56,0,0,0,131586.6933,1942010.587,0,0,0,74594.21333,2073932.853,0,0,0,125814.1333,2068847.92,0,1241.973333
17 Jan '19 13:45:00,0,129190.0267,3284653.573,0,0,0,124024.16,2168182.08,0,0,0,59318.66667,1949900.933,0,0,0,190680.3733,2127230.08,0,682
17 Jan '19 13:50:00,0,146696.6667,3091969.493,0,0,0,11515.76,2103763.28,0,0,0,96282.45333,1673963.307,0,0,0,61722.37333,2117207.733,0,1319.733333
17 Jan '19 13:55:00,0,56964.18667,3238187.653,0,0,0,138121.1733,2072894.88,0,0,0,21327.54667,1871483.04,0,0,0,131024.64,1784622.747,0,1086.826667
17 Jan '19 14:00:00,0,209349.3867,3296022.587,0,0,0,177992.16,2277982.88,0,0,0,196903.12,1930244.08,0,0,0,41182.24,1961657.04,0,1634.853333
17 Jan '19 14:05:00,0,63417.2,3812625.6,0,0,0,118467.36,2285578.32,0,0,0,79060.16,1857086.08,0,0,0,28656.93333,2228372.987,0,1365.28
17 Jan '19 14:10:00,409.4933333,134702.4267,3667895.573,0,0,0,230367.7067,2382707.12,0,0,58.96,121984.3733,1948390.587,0,0,0,39679.36,2039368.64,0,2052.72
17 Jan '19 14:15:00,116.4,55565.49333,3194752.747,0,0,0,112846.8,2304651.013,0,0,0,62866.26667,1795535.28,0,0,0,143393.5467,1769116.053,0,1368.426667
17 Jan '19 14:20:00,0,153756.56,2957376.213,0,0,0,64007.01333,2371806.613,0,0,0,65226.58667,1832697.947,0,0,0,27354.26667,1511087.68,0,1269.573333
17 Jan '19 14:25:00,0,58602.16,2517944.107,0,0,0,230206.1333,2371660.373,0,56.82666667,0,28332.08,2023108.027,0,0,0,187346.3467,1381358.133,0,1094.773333
17 Jan '19 14:30:00,0,111669.4133,2318075.973,0,0,2.293333333,227046.8,2005763.04,0,0,0,50626.05333,1920337.067,0,0,0,119230.1067,1408756.347,0,1558.453333
17 Jan '19 14:35:00,0,131642.3733,2479021.947,0,0,0,132347.1467,2196596.187,0,0,0,88616.53333,1754654.827,0,0,0,60134.66667,1618816.08,0,796.64
17 Jan '19 14:40:00,6875.36,98781.81333,2906707.04,0,0,0,74042.32,2561153.12,0,0,118.5333333,148560.5867,1763546.8,0,0,403.0933333,64956.08,1843229.973,0,1605.84
17 Jan '19 14:45:00,0,137061.76,2673124.507,0,0,0,187433.92,2151408.187,0,0,0,72063.84,1967449.227,0,0,0,195562.7467,1906174.373,0,2078.773333
17 Jan '19 14:50:00,3662.053333,121222.4267,2974498.96,0,0,0,86206.56,2182152.187,0,0,0,70223.52,1825366.64,0,0,0,87226.42667,1786235.413,0,968.4
17 Jan '19 14:55:00,394.56,95502.72,2961042.08,0,0,0,92060.26667,2111110.373,0,0,118.5333333,107970.5333,2056405.067,0,0,0,94563.12,2001537.52,0,1708.533333
17 Jan '19 15:00:00,118.5333333,51118.64,2709916.587,0,0,0,60247.14667,1953016.587,0,0,0,155115.4933,1998831.787,0,0,0,79832.29333,1974361.573,0,1309.6
17 Jan '19 15:05:00,0,166190.72,3319332.32,0,0,0,36522.21333,2170704.187,0,0,0,35553.68,2285994.027,0,0,0,65490.82667,1981554.373,0,1050.293333
17 Jan '19 15:10:00,0,258008.2933,3342741.413,0,0,6.88,104069.9467,2141070.907,0,0,0,44574.61333,2303399.813,0,0,234.9066667,28766.88,1807077.52,0,2419.44
17 Jan '19 15:15:00,116.4,42020.77333,3609138.667,0,0,0,83961.04,2146925.333,0,0,0,57317.36,3034673.92,0,0,0,53013.41333,1886995.68,0,1446.88
17 Jan '19 15:20:00,0,162890.48,3720031.787,0,0,0,192111.2,1959414.053,0,0,0,32801.84,2652797.6,0,0,58.96,52417.38667,2150339.787,0,1968.933333
17 Jan '19 15:25:00,0,44328.56,3168255.013,0,0,0,132147.1467,1816824.32,0,0,0,120417.7333,2582395.253,0,0,0,79755.22667,2179272.053,0,2234.346667
17 Jan '19 15:30:00,0,155056.8267,3023693.573,0,0,0,51100.13333,1961660.347,0,0,0,81820.50667,2318599.44,0,0,0,159897.2533,2094985.76,0,1289.226667
17 Jan '19 15:35:00,0,133712.6133,3070468.133,0,0,0,110185.12,1910994.693,0,0,0,43903.30667,2479269.44,0,0,0,159228.7733,2305702.613,0,2081.226667
17 Jan '19 15:40:00,0,125134.0267,3481311.253,0,0,0,128194.0267,1915529.92,0,0,0,69989.57333,2537055.76,0,0,0,55922.77333,2333264.8,0,1774.933333
17 Jan '19 15:45:00,0,116100.8533,2802569.947,0,0,0,187672.0533,1973727.707,0,0,58.96,47087.73333,2160101.36,0,0,0,148391.7867,2558205.147,0,1136.186667
17 Jan '19 15:50:00,0,127814.5067,3025248.8,0,0,0,223829.84,1974292.373,0,0,0,138865.68,2311793.147,0,0,0,113358.5867,2143756.24,0,1474.72
17 Jan '19 15:55:00,0,111869.12,2890650.373,0,0,0,130014.32,1934766.747,0,0,0,242222.9067,2531699.707,0,0,0,74073.06667,2267203.52,0,1860.293333
17 Jan '19 16:00:00,0,97978.13333,2752582.773,0,0,0,82226.53333,1865356.48,0,0,3.413333333,117371.0933,2519912.08,0,0,0,140330.48,2200135.84,0,2848.906667
17 Jan '19 16:05:00,0,38036.50667,3058247.76,0,0,0,55611.12,2181720.32,0,0,0,166453.6,2489414.453,0,0,0,100717.7067,2433208.613,0,925.8666667
17 Jan '19 16:10:00,0,129016.6667,3588623.707,0,0,0,47178.66667,2244591.547,0,0,0,92237.62667,2617389.893,0,0,0,104797.2533,2541140.213,0,1357.253333
17 Jan '19 16:15:00,0,193582.7467,3498044.453,0,0,0,60455.17333,2177649.6,0,0,0,143180.6667,2531093.707,0,0,0,47417.84,2623276.613,0,1694.373333
17 Jan '19 16:20:00,0,93344.4,3153375.467,0,0,0,49573.46667,2096790.827,0,0,0,106358.2667,2739036.987,0,0,0,120278.0267,2763733.44,0,1163.973333
17 Jan '19 16:25:00,0,203484.2133,2994643.227,0,0,0,63005.17333,2048246.4,0,0,0,44503.09333,2659817.867,0,0,0,111580.6133,2804455.28,0,996.96
17 Jan '19 16:30:00,0,160904.32,3302456.907,0,0,0,78847.52,1895278.32,0,0,1811.173333,132048.2133,3001748.96,0,0,0,78624.34667,2972336.48,0,2098.586667
17 Jan '19 16:35:00,0,179102.8533,3582977.707,0,0,0,98421.06667,2022490.507,0,0,0,67964.26667,3170388,0,0,0,46981.46667,2968507.893,0,1964.4
17 Jan '19 16:40:00,0,193231.7067,3490734.4,0,0,0,170187.6533,2369421.12,0,0,118.5333333,60710.66667,3379436.08,0,0,77.30666667,141852.24,3232834.72,0,1615.733333
17 Jan '19 16:45:00,0,181577.2533,3416315.84,0,0,0,131047.3333,2284675.787,0,0,4.506666667,69869.30667,3235453.493,0,0,0,168846.2667,3285010.293,0,710.32
17 Jan '19 16:50:00,0,120845.2267,3350433.6,0,0,0,236961.28,2206855.067,0,0,116.8533333,106006.48,3176151.013,0,0,0,162814.48,2962228.48,0,1565.36
17 Jan '19 16:55:00,0,43625.36,3403793.253,0,0,0,105068.4267,2118237.6,0,0,0,77428.4,2922730.16,0,0,4.506666667,106836.6933,2808690.56,0,1672.773333
17 Jan '19 17:00:00,0,105401.7867,2940448.053,0,0,0,76412.50667,2252374.267,0,0,0,98590.37333,2783940.613,0,0,4.506666667,59651.2,2941318.187,0,1233.333333
17 Jan '19 17:05:00,0,14811.86667,3203703.893,0,0,0,88972.61333,2827281.067,0,56.82666667,63.46666667,42639.78667,3460264.8,0,0,57.89333333,24482.29333,2979149.947,0,1228.266667
17 Jan '19 17:10:00,0,163236.2133,3615119.12,0,0,0,124386.1067,2967959.28,0,0,0,4622.64,3630225.493,0,0,4.506666667,80541.38667,2910899.28,0,1972.906667
17 Jan '19 17:15:00,0,248968.1867,3959087.467,0,0,0,133583.6,2968378.533,0,0,224.2933333,34054.48,3586752.267,0,0,186.8266667,126068.1867,2793468.293,0,2200.106667
17 Jan '19 17:20:00,0,78961.30667,3716876.507,0,0,0,110206.2133,2844046.72,0,0,0,109401.44,3208278.987,0,0,123.04,99391.44,2429442.533,0,2496.133333
17 Jan '19 17:25:00,0,142448.3467,4106649.707,0,0,0,230385.8933,2628053.653,0,0,0,41342.02667,3340720.373,0,0,120.2933333,70785.04,2739054.693,0,2246.88
17 Jan '19 17:30:00,13.84,89106.61333,4206446.08,0,0,0,223711.2533,2486493.493,0,0,4.506666667,171000.88,3378839.28,0,0,0,144020.7467,2814028.08,0,1508.266667
17 Jan '19 17:35:00,0,235160.8533,4106901.547,0,0,0,207799.0133,2683671.627,0,0,0,91695.84,3415963.147,0,0,0,99579.84,2833097.6,0,1853.306667
17 Jan '19 17:40:00,0,32116.02667,4001244.373,0,0,0,127208.3733,2490307.333,0,0,4.506666667,156099.1733,3143020.427,0,0,0,68319.70667,2575118.96,0,2121.173333
17 Jan '19 17:45:00,0,120362.16,4001611.493,0,0,0,141751.3333,2645217.653,0,0,0,127814.1067,2781827.493,0,0,4.506666667,74527.92,2199000.933,0,2312.026667
17 Jan '19 17:50:00,118.5333333,219159.1733,3394116.853,0,0,0,133464.1067,2693157.627,0,0,0,112757.5467,3072596.8,0,0,0,181771.7867,2354621.947,0,2975.36
17 Jan '19 17:55:00,0,30354.56,3374353.947,0,0,0,75993.01333,2659599.28,0,0,0,92545.65333,3036961.147,0,0,4.506666667,63490.37333,2197417.893,0,1505.6
17 Jan '19 18:00:00,0,31456.8,3259478.187,0,0,0,75993.01333,2659599.28,0,0,242.1333333,45301.65333,2911566.773,0,0,0,46919.62667,2497685.147,0,1443.386667
17 Jan '19 18:05:00,534.9866667,95729.44,3699695.867,0,0,0,85316.29333,2266766.187,0,0,408.08,70324.69333,2721657.76,0,0,0,97015.73333,2705733.707,0,1683.68
17 Jan '19 18:10:00,216.9866667,107237.7333,3904180.267,0,0,0,189819.2533,2282138.56,0,56.82666667,4.506666667,3015.68,2733471.333,0,0,0,55812.50667,2606563.573,0,1534.186667
17 Jan '19 18:15:00,0,169381.7867,3616283.12,0,0,24.21333333,123490.96,2040090.827,0,0,0,7905.706667,2961794.96,0,0,0,122627.7867,2502132.907,0,2143.44
17 Jan '19 18:20:00,0,146175.4933,3555232.373,0,0,405.04,143221.36,1897554.96,0,0,4.506666667,22121.09333,2962122.48,0,0,0,98213.01333,2287994.587,0,2219.6
17 Jan '19 18:25:00,0,122150.6933,3877521.173,0,0,0,318007.3867,2324112.24,0,0,4.506666667,80832.24,3024708.987,0,0,0,51416.77333,2145459.627,0,1324.346667
17 Jan '19 18:30:00,0,88187.09333,3395197.573,0,0,0,128225.3867,2280618.427,0,0,0,40483.89333,2872481.973,0,0,0,64652.37333,2057915.84,0,1449.173333
17 Jan '19 18:35:00,0,115554.0533,3350320.693,0,0,0,261694.1867,2151378.267,0,0,4.506666667,99248.34667,2634123.307,0,0,0,102002.4267,2476239.973,0,996.16
17 Jan '19 18:40:00,58.96,67929.62667,2869729.547,0,0,3644.186667,41108.24,2072700.24,0,0,4.506666667,88377.57333,2835501.04,0,0,0,116167.0667,2336241.787,0,2681.866667
17 Jan '19 18:45:00,0,87109.33333,2869242.56,0,0,0,247592.9867,2379613.307,0,0,4.506666667,20131.94667,2708167.227,0,0,0,67611.92,2306794.96,0,2325.413333
17 Jan '19 18:50:00,0,148396.9333,3124068.027,0,0,0,105087.36,2277426.667,0,0,0,47547.92,2576199.12,0,0,0,62868.61333,2284494.693,0,1582.826667
17 Jan '19 18:55:00,0,117126.4533,3095695.093,0,0,0,99234.64,2415046.507,0,0,0,55012.26667,2573557.867,0,0,0,134894.6933,2153792.747,0,2331.68
17 Jan '19 19:00:00,0,100552.4267,3560909.973,0,0,0,113329.36,2518117.307,0,0,228.88,59103.12,2540522.453,0,0,0,134894.6933,2153792.747,0,2331.68
17 Jan '19 19:05:00,0,55087.33333,3818877.813,0,0,0,75404.02667,2293155.387,0,56.82666667,401.28,61688.64,2511275.547,0,0,4.506666667,179157.52,2250308.453,0,2059.2
17 Jan '19 19:10:00,0,100780.0267,3859300.16,0,0,0,136579.6,2090927.013,0,0,4.506666667,44453.78667,2912551.733,0,0,0,158941.3067,2287703.733,0,1886.293333
17 Jan '19 19:15:00,0,184429.8933,3827376.4,0,0,0,132021.0933,2153267.307,0,0,0,111793.1733,2691559.653,0,0,0,96552.16,2180990.747,0,837.04
17 Jan '19 19:20:00,0,72759.12,3736434.293,0,0,0,174572.1867,2391604.64,0,0,4.506666667,192666.7467,2483430.8,0,0,0,73540.74667,1980129.36,0,2947.306667
17 Jan '19 19:25:00,0,103930.4,3766411.093,0,0,0,137375.7067,2326159.253,0,0,0,47483.04,2384673.68,0,0,4.506666667,57158.4,1916062.773,0,1251.786667
17 Jan '19 19:30:00,0,28306.88,3912345.84,0,0,0,171118.4533,2219272.747,0,0,0,181070.0267,2399846.693,0,0,0,94850.82667,1922144.267,0,1358.426667
17 Jan '19 19:35:00,0,169890.8,4363385.28,0,0,0,93153.54667,2258141.04,0,0,4.506666667,95258.26667,2552775.44,0,0,0,106077.5467,1879917.2,0,2319.573333
17 Jan '19 19:40:00,0,181119.3333,4067551.52,0,0,0,86149.92,2612079.333,0,2.293333333,0,55431.14667,2532963.307,0,0,449.4933333,206749.84,1958215.307,0,811.7066667
17 Jan '19 19:45:00,0,259511.9467,4033885.413,0,0,0,43067.65333,2911079.2,0,63.70666667,0,79812.61333,2525962.693,0,0,188.1333333,81146.69333,2102030.8,0,1973.093333
17 Jan '19 19:50:00,0,181978.9067,3696084.48,0,0,0,173614.1867,2798122.453,0,6.88,0,53539.06667,2210082.213,0,0,4.506666667,2129.386667,1976374.96,0,1063.173333
17 Jan '19 19:55:00,0,169146.96,3607261.253,0,0,0,216688.2933,3080078.88,0,56.82666667,4.506666667,58319.92,1725410.64,0,0,0,77983.46667,2138188.24,0,1680
17 Jan '19 20:00:00,0,118796.48,3250624.693,0,0,0,121596.0533,2604978.08,0,0,0,115689.7867,1689039.813,0,0,264.7466667,170274.9867,2185912.853,0,1143.76
